日期,流水號,名稱,維基集數,ESFIO,無文字版本,imgur,i.imgur
200429,SS0205,三個 要不要隨便你,33-A,S2E24,,https://imgur.com/tH2N0qN,https://i.imgur.com/tH2N0qN.jpg
200429,SS0206,好吧 三個,33-A,S2E24,,https://imgur.com/TNEZjzG,https://i.imgur.com/TNEZjzG.jpg
200429,SS0207,兩個古金幣,17-A,S1E34,,https://imgur.com/28ePTJN,https://i.imgur.com/28ePTJN.jpg
200429,SS0208,塑膠的,17-A,S1E34,,https://imgur.com/HICfwd1,https://i.imgur.com/HICfwd1.jpg
200505,SS0209,超酷,50-A,S3E19,,https://imgur.com/GdXyTg2,https://i.imgur.com/GdXyTg2.jpg
200505,SS0210,超勁爆,50-A,S3E19,,https://imgur.com/jZ05yAi,https://i.imgur.com/jZ05yAi.jpg
200505,SS0211,超機密,50-A,S3E19,,https://imgur.com/OqNIE2c,https://i.imgur.com/OqNIE2c.jpg
200505,SS0212,這個卡通快播完了啦,50-A,S3E19,,https://imgur.com/O4IDE8b,https://i.imgur.com/O4IDE8b.jpg
200505,SS0213,誰說的,50-A,S3E19,,https://imgur.com/yWOykML,https://i.imgur.com/yWOykML.jpg
200505,SS0214,我贏了,50-A,S3E19,,https://imgur.com/4eZ2Bwo,https://i.imgur.com/4eZ2Bwo.jpg
200508,SS0215,我們不是原始人,50-A,S3E19,,https://imgur.com/L9dFQsq,https://i.imgur.com/L9dFQsq.jpg
200508,SS0216,我們有最新科技,50-A,S3E19,,https://imgur.com/12IbHPG,https://i.imgur.com/12IbHPG.jpg
200508,SS0217,派大星 快點抽出來,50-A,S3E19,,https://imgur.com/68iUUwR,https://i.imgur.com/68iUUwR.jpg
200508,SS0218,吃一口,50-A,S3E19,,https://imgur.com/70kyasm,https://i.imgur.com/70kyasm.jpg
200508,SS0219,兄弟 我先走了,50-A,S3E19,,https://imgur.com/FwTSqlU,https://i.imgur.com/FwTSqlU.jpg
200508,SS0220,我以為他不會發現,50-A,S3E19,,https://imgur.com/wH7yV3r,https://i.imgur.com/wH7yV3r.jpg
200508,SS0221,我可以再用最後一次嗎,50-A,S3E19,,https://imgur.com/aKdV3Ak,https://i.imgur.com/aKdV3Ak.jpg
200508,SS0222,我為什麼要問你們這些問題,52-B,S3E23,,https://imgur.com/ATiXJwX,https://i.imgur.com/ATiXJwX.jpg
200508,SS0223,我的媽啊 是老大耶,52-B,S3E23,,https://imgur.com/yoHyoNH,https://i.imgur.com/yoHyoNH.jpg
200508,SS0224,老兄 你不酷哦,52-B,S3E23,,https://imgur.com/RlMvDPY,https://i.imgur.com/RlMvDPY.jpg
200516,SS0225,你現在正在笑的是一個贏家,64-A,S4E06,,https://imgur.com/imnY9jf,https://i.imgur.com/imnY9jf.jpg
200516,SS0226,是哦,03-A,S1E06,,https://imgur.com/BSLUu7Y,https://i.imgur.com/BSLUu7Y.jpg
200516,SS0227,未來,14-A,S1E28,,https://imgur.com/G8YPgIG,https://i.imgur.com/G8YPgIG.jpg
200516,SS0228,你們一定以為我很笨吧,16-A,S1E32,,https://imgur.com/foHmv6z,https://i.imgur.com/foHmv6z.jpg
200516,SS0229,可是你看我現在多優啊,19-B,S1E39,,https://imgur.com/Wkh0WWQ,https://i.imgur.com/Wkh0WWQ.jpg
200516,SS0230,眼睫毛,24-A,S2E07,,https://imgur.com/246pnkQ,https://i.imgur.com/246pnkQ.jpg
200516,SS0231,嗨 你好 小朋友 今天天氣真好,43-B,S3E06,,https://imgur.com/NTJ90Rg,https://i.imgur.com/NTJ90Rg.jpg
200516,SS0232,有種就來啊 臭老頭,43-B,S3E06,,https://imgur.com/87R0PtE,https://i.imgur.com/87R0PtE.jpg
200516,SS0233,你要我們教你多少遍 你才會學乖啊 臭老頭,43-B,S3E06,,https://imgur.com/njIc9cM,https://i.imgur.com/njIc9cM.jpg
200516,SS0234,我好愛小朋友哦,43-B,S3E06,,https://imgur.com/Hwer8eD,https://i.imgur.com/Hwer8eD.jpg
200516,SS0235,你是整個海底世界 最笨最傻最呆的大白痴,04-A,S1E08,,https://imgur.com/dqnEP8G,https://i.imgur.com/dqnEP8G.jpg
200516,SS0236,只有一個人比我還笨 就是你,04-A,S1E08,,https://imgur.com/xdIbCDa,https://i.imgur.com/xdIbCDa.jpg
200516,SS0237,你是隻海底雞,04-A,S1E08,,https://imgur.com/zDliast,https://i.imgur.com/zDliast.jpg
200516,SS0238,你還是黃得要命,04-A,S1E08,,https://imgur.com/3bF6wS3,https://i.imgur.com/3bF6wS3.jpg
200516,SS0239,我會救你的 可是我要先去刷個牙,04-A,S1E08,,https://imgur.com/Y6fAfTR,https://i.imgur.com/Y6fAfTR.jpg
200516,SS0240,管他的,04-A,S1E08,,https://imgur.com/WOMz2W1,https://i.imgur.com/WOMz2W1.jpg
200516,SS0241,我贏了,04-A,S1E08,,https://imgur.com/LjSrfsw,https://i.imgur.com/LjSrfsw.jpg
200516,SS0242,朋友,04-A,S1E08,,https://imgur.com/yZV5JF4,https://i.imgur.com/yZV5JF4.jpg
200516,SS0243,只是...普通朋友,04-A,S1E08,,https://imgur.com/2dBhMvB,https://i.imgur.com/2dBhMvB.jpg
200516,SS0244,E小調,04-A,S1E08,,https://imgur.com/89ChTP9,https://i.imgur.com/89ChTP9.jpg
200516,SS0245,好棒 機會來了,04-A,S1E08,,https://imgur.com/tSTVw7G,https://i.imgur.com/tSTVw7G.jpg
200516,SS0246,你再怎麼叫都沒有用,29-A,S2E16,,https://imgur.com/kz9kGry,https://i.imgur.com/kz9kGry.jpg
200516,SS0247,虛擬投影紅燒肉,41-A,S3E01,,https://imgur.com/61O0nSH,https://i.imgur.com/61O0nSH.jpg
200516,SS0248,你應該為自己感到羞恥,56-A,S3E29,,https://imgur.com/H8rP0rS,https://i.imgur.com/H8rP0rS.jpg
200516,SS0249,我的美麗星期天 只剩下3個小時了,64-B,S4E07,,https://imgur.com/gdEfPu9,https://i.imgur.com/gdEfPu9.jpg
200528,SS0250,那隻小松鼠的麻煩大了,01-C,S1E03,,https://imgur.com/iS7kALU,https://i.imgur.com/iS7kALU.jpg
200528,SS0251,翹得越高你就越炫哦,01-C,S1E03,,https://imgur.com/assipHG,https://i.imgur.com/assipHG.jpg
200528,SS0252,有夠炫的,01-C,S1E03,,https://imgur.com/NYoXX2f,https://i.imgur.com/NYoXX2f.jpg
200528,SS0253,要記住 想要炫 翹小指,01-C,S1E03,,https://imgur.com/VGHmsqo,https://i.imgur.com/VGHmsqo.jpg
200528,SS0254,我不需要,01-C,S1E03,,https://imgur.com/t34SYDa,https://i.imgur.com/t34SYDa.jpg
200528,SS0255,我需要,01-C,S1E03,,https://imgur.com/xlIkp9D,https://i.imgur.com/xlIkp9D.jpg
200528,SS0256,那是我所聽過最無趣的爛主意,02-A,S1E04,,https://imgur.com/zIQmAjP,https://i.imgur.com/zIQmAjP.jpg
200528,SS0257,你們應該感到羞恥,02-A,S1E04,,https://imgur.com/KUO7zTy,https://i.imgur.com/KUO7zTy.jpg
200528,SS0258,是長頸鹿耶,02-A,S1E04,,https://imgur.com/GdnHDSp,https://i.imgur.com/GdnHDSp.jpg
200528,SS0259,我沒空 拜拜,03-A,S1E06,,https://imgur.com/7lbEBey,https://i.imgur.com/7lbEBey.jpg
200528,SS0260,反正你又不喜歡我,03-B,S1E07,,https://imgur.com/dMFtXWs,https://i.imgur.com/dMFtXWs.jpg
200528,SS0261,我的腦袋一定是在哪裡撞壞了,03-B,S1E07,,https://imgur.com/8h66ZNt,https://i.imgur.com/8h66ZNt.jpg
200528,SS0262,滾出我的腦袋,03-B,S1E07,,https://imgur.com/gVTaVgD,https://i.imgur.com/gVTaVgD.jpg
200528,SS0263,作夢,03-B,S1E07,,https://imgur.com/Nq1z8tn,https://i.imgur.com/Nq1z8tn.jpg
200528,SS0264,你比我還要大隻,04-A,S1E08,,https://imgur.com/SQJo7Hw,https://i.imgur.com/SQJo7Hw.jpg
200528,SS0265,兄弟 我可以幫你擦背,04-A,S1E08,,https://imgur.com/b6SOP6N,https://i.imgur.com/b6SOP6N.jpg
200528,SS0266,原來你們兩個狼狽為奸,04-A,S1E08,,https://imgur.com/1sUvKzg,https://i.imgur.com/1sUvKzg.jpg
200528,SS0267,派大星寶寶啦,04-B,S1E09,,https://imgur.com/ycSCIde,https://i.imgur.com/ycSCIde.jpg
200528,SS0268,它是顆美麗的大石頭,05-A,S1E10,,https://imgur.com/GGoX39C,https://i.imgur.com/GGoX39C.jpg
200528,SS0269,我們是在創造歷史耶 章魚哥,05-A,S1E10,,https://imgur.com/joitTUc,https://i.imgur.com/joitTUc.jpg
200528,SS0270,不要那麼說嘛,06-B,S1E13,,https://imgur.com/pioVIQx,https://i.imgur.com/pioVIQx.jpg
200528,SS0271,我太沒用了,06-B,S1E13,,https://imgur.com/onN9stO,https://i.imgur.com/onN9stO.jpg
200528,SS0272,充實知識 武裝自己,07-A,S1E14,,https://imgur.com/QGYlHCv,https://i.imgur.com/QGYlHCv.jpg
200528,SS0273,去吃冰淇淋,07-A,S1E14,,https://imgur.com/zZAqvbf,https://i.imgur.com/zZAqvbf.jpg
200528,SS0274,當好糾察隊長,07-A,S1E14,,https://imgur.com/hEbYNgU,https://i.imgur.com/hEbYNgU.jpg
200528,SS0275,饒了我吧,07-A,S1E14,,https://imgur.com/UKJzbQx,https://i.imgur.com/UKJzbQx.jpg
200528,SS0276,是小瘋子,07-A,S1E14,,https://imgur.com/2oMlkYJ,https://i.imgur.com/2oMlkYJ.jpg
200528,SS0277,我自己逮到自己,08-A,S1E16,,https://imgur.com/gku9MTb,https://i.imgur.com/gku9MTb.jpg
200531,SS0278,派大星好想哭,09-A,S1E18,,https://imgur.com/zr44rij,https://i.imgur.com/zr44rij.jpg
200531,SS0279,他出現了 派大星,09-A,S1E18,,https://imgur.com/dI6CTO2,https://i.imgur.com/dI6CTO2.jpg
200531,SS0280,快唸台詞,09-A,S1E18,,https://imgur.com/5rDJwGT,https://i.imgur.com/5rDJwGT.jpg
200531,SS0281,謝謝妳 珊迪,09-A,S1E18,,https://imgur.com/RAcypBs,https://i.imgur.com/RAcypBs.jpg
200531,SS0282,我好餓哦,09-A,S1E18,,https://imgur.com/xzwUSJl,https://i.imgur.com/xzwUSJl.jpg
200531,SS0283,拿蟹堡,09-A,S1E18,,https://imgur.com/nGywoRV,https://i.imgur.com/nGywoRV.jpg
200531,SS0284,可惜海綿寶寶不在這裡,09-A,S1E18,,https://imgur.com/i9ha2lI,https://i.imgur.com/i9ha2lI.jpg
200531,SS0285,這是他最愛吃的,09-A,S1E18,,https://imgur.com/iPnqb56,https://i.imgur.com/iPnqb56.jpg
200531,SS0286,我好希望他回來咬一口,09-A,S1E18,,https://imgur.com/cwDUN8Q,https://i.imgur.com/cwDUN8Q.jpg
200531,SS0287,我做不到,09-A,S1E18,,https://imgur.com/woqLCMz,https://i.imgur.com/woqLCMz.jpg
200531,SS0288,海綿寶寶 回來,09-A,S1E18,,https://imgur.com/qICUgGt,https://i.imgur.com/qICUgGt.jpg
200531,SS0289,我好想你,09-A,S1E18,,https://imgur.com/mnielGm,https://i.imgur.com/mnielGm.jpg
200531,SS0290,珊迪也想你,09-A,S1E18,,https://imgur.com/2Rt8CCZ,https://i.imgur.com/2Rt8CCZ.jpg
200531,SS0291,連章魚哥都好想你,09-A,S1E18,,https://imgur.com/NffI2ob,https://i.imgur.com/NffI2ob.jpg
200531,SS0292,大驚喜,09-B,S1E19,,https://imgur.com/TH6j7Hg,https://i.imgur.com/TH6j7Hg.jpg
200602,SS0293,等等 鋼琴哪來的,61-A,S4E01,,https://imgur.com/TJYNpaZ,https://i.imgur.com/TJYNpaZ.jpg
200602,SS0294,絕對撐不過十秒的,60-C,S3E38,,https://imgur.com/JlU3HvA,https://i.imgur.com/JlU3HvA.jpg
200602,SS0295,我的眼睛,60-C,S3E38,,https://imgur.com/aCG0nmA,https://i.imgur.com/aCG0nmA.jpg
200619,SS0296,知道今天是什麼日子嗎,12-B,S1E25,,https://imgur.com/A11zRXb,https://i.imgur.com/A11zRXb.jpg
200619,SS0297,煩死章魚哥日,12-B,S1E25,,https://imgur.com/ZulCrKI,https://i.imgur.com/ZulCrKI.jpg
200619,SS0298,不對 傻瓜 那是十五號啦,12-B,S1E25,,https://imgur.com/ElZsN0M,https://i.imgur.com/ElZsN0M.jpg
200619,SS0299,你永遠都不能夠信任這種小人,12-B,S1E25,,https://imgur.com/XvE2Xq4,https://i.imgur.com/XvE2Xq4.jpg
200619,SS0300,吹得好棒 章魚哥,16-B,S1E33,,https://imgur.com/8nROrbv,https://i.imgur.com/8nROrbv.jpg
200619,SS0301,壞壞天神賜給我力量,14-B,S1E29,,https://imgur.com/1bLELX3,https://i.imgur.com/1bLELX3.jpg
200619,SS0302,我要讓這一滴特別的辣椒醬,14-B,S1E29,,https://imgur.com/Z87nRQ7,https://i.imgur.com/Z87nRQ7.jpg
200619,SS0303,變得非常非常的辣,14-B,S1E29,,https://imgur.com/x96OG3g,https://i.imgur.com/x96OG3g.jpg
200619,SS0304,我好討厭你們,14-B,S1E29,,https://imgur.com/2PQ4KQw,https://i.imgur.com/2PQ4KQw.jpg
200619,SS0305,請妳在嗶聲之後留下訊息吧,15-B,S1E31,,https://imgur.com/9M2Ctjk,https://i.imgur.com/9M2Ctjk.jpg
200619,SS0306,嗶,15-B,S1E31,,https://imgur.com/pjwvBtv,https://i.imgur.com/pjwvBtv.jpg
200620,SS0307,你傷了我的心,16-A,S1E32,,https://imgur.com/TbrdMPe,https://i.imgur.com/TbrdMPe.jpg
200620,SS0308,現在我也要傷了你的什麼東東,16-A,S1E32,,https://imgur.com/flcPgt7,https://i.imgur.com/flcPgt7.jpg
200620,SS0309,我討厭你 小紅心,16-A,S1E32,,https://imgur.com/3mX19EZ,https://i.imgur.com/3mX19EZ.jpg
200620,SS0310,派大星也需要愛,16-A,S1E32,,https://imgur.com/fOK5AnN,https://i.imgur.com/fOK5AnN.jpg
200620,SS0311,叢林泰山海綿寶寶 要召喚動物朋友了,16-B,S1E33,,https://imgur.com/pFgMYy6,https://i.imgur.com/pFgMYy6.jpg
200620,SS0312,為了衣服 不守信用也沒關係,16-B,S1E33,,https://imgur.com/y7rEEE5,https://i.imgur.com/y7rEEE5.jpg
200620,SS0313,我從來沒有說過那種話,16-B,S1E33,,https://imgur.com/0rQa0xY,https://i.imgur.com/0rQa0xY.jpg
200620,SS0314,想再看一次嗎,16-B,S1E33,,https://imgur.com/nFQ4pFW,https://i.imgur.com/nFQ4pFW.jpg
200620,SS0315,我發現了一件可怕的事情,19-A,S1E38,,https://imgur.com/0ZnonKY,https://i.imgur.com/0ZnonKY.jpg
200620,SS0316,你發現什麼了,19-A,S1E38,,https://imgur.com/bd2fsQY,https://i.imgur.com/bd2fsQY.jpg
200620,SS0317,那傢伙神經有問題 需要看心理醫生,19-A,S1E38,,https://imgur.com/koolfgZ,https://i.imgur.com/koolfgZ.jpg
200620,SS0318,那個館長呢,19-A,S1E38,,https://imgur.com/rMaHju1,https://i.imgur.com/rMaHju1.jpg
200620,SS0319,不過他哭成那樣 一定是因為有人欺負他,19-A,S1E38,,https://imgur.com/n8GvOK5,https://i.imgur.com/n8GvOK5.jpg
200620,SS0320,你不要逼我,19-A,S1E38,,https://imgur.com/iNHz9mL,https://i.imgur.com/iNHz9mL.jpg
200623,SS0321,不要吵,19-B,S1E39,,https://imgur.com/3DG7k4D,https://i.imgur.com/3DG7k4D.jpg
200623,SS0322,很高興認識你 兄弟,19-B,S1E39,,https://imgur.com/Y7QJYX7,https://i.imgur.com/Y7QJYX7.jpg
240730,SS0323,你朋友的雞婆會 害得你很慘哦,19-B,S1E39,,https://imgur.com/FcUEuGP,https://i.imgur.com/FcUEuGP.jpg
200623,SS0324,好吃,20-A,S1E40,,https://imgur.com/WQlWNB0,https://i.imgur.com/WQlWNB0.jpg
200623,SS0325,這樣看起來危險嗎,20-A,S1E40,,https://imgur.com/Rvhp3jT,https://i.imgur.com/Rvhp3jT.jpg
200623,SS0326,你得放棄那個銅板,21-B,S2E02,,https://imgur.com/ANNfbV4,https://i.imgur.com/ANNfbV4.jpg
200623,SS0327,我們的收銀機,21-B,S2E02,,https://imgur.com/kiuscE5,https://i.imgur.com/kiuscE5.jpg
200623,SS0328,我真不敢相信我的美夢會成真,21-B,S2E02,,https://imgur.com/xjkInJ8,https://i.imgur.com/xjkInJ8.jpg
200623,SS0329,一點都不好笑,22-A,S2E03,,https://imgur.com/xr6g5Kf,https://i.imgur.com/xr6g5Kf.jpg
200623,SS0330,你當然無所謂了,22-A,S2E03,,https://imgur.com/lOvLWY9,https://i.imgur.com/lOvLWY9.jpg
200623,SS0331,要記住你跟我說的話,22-A,S2E03,,https://imgur.com/S7W6n3B,https://i.imgur.com/S7W6n3B.jpg
200623,SS0332,看來大家都很尊敬你,22-A,S2E03,,https://imgur.com/9fBZFf9,https://i.imgur.com/9fBZFf9.jpg
200623,SS0333,她要去追求更遠大的夢想,22-B,S2E04,,https://imgur.com/7bu1z1p,https://i.imgur.com/7bu1z1p.jpg
200623,SS0334,我不能讓他這麼做,22-B,S2E04,,https://imgur.com/InlC2c1,https://i.imgur.com/InlC2c1.jpg
200623,SS0335,所以我們認為 這麼做對大家都好,22-B,S2E04,,https://imgur.com/O1d0sJg,https://i.imgur.com/O1d0sJg.jpg
200623,SS0336,為什麼一定要這麼做呢,22-B,S2E04,,https://imgur.com/gy2kToe,https://i.imgur.com/gy2kToe.jpg
200623,SS0337,這真是太丟臉了,22-B,S2E04,,https://imgur.com/fiaxGIL,https://i.imgur.com/fiaxGIL.jpg
200623,SS0338,可是 它好閃亮,23-A,S2E05,,https://imgur.com/DRiOkLy,https://i.imgur.com/DRiOkLy.jpg
200623,SS0339,我永遠都得不到獎盃了啦,23-A,S2E05,,https://imgur.com/mk6tJ0X,https://i.imgur.com/mk6tJ0X.jpg
200623,SS0340,獎盃耶 我從來沒有得到過獎盃,23-A,S2E05,,https://imgur.com/CgKT3Ii,https://i.imgur.com/CgKT3Ii.jpg
200623,SS0341,你好狠的心啊,24-A,S2E07,,https://imgur.com/4QURNwL,https://i.imgur.com/4QURNwL.jpg
200623,SS0342,不要說 那只會讓他更難過,24-A,S2E07,,https://imgur.com/6H6wRaY,https://i.imgur.com/6H6wRaY.jpg
200623,SS0343,你喜歡嗎,24-A,S2E07,,https://imgur.com/YC69JdM,https://i.imgur.com/YC69JdM.jpg
200623,SS0344,我死也瞑目了,24-A,S2E07,,https://imgur.com/GtxjksE,https://i.imgur.com/GtxjksE.jpg
200623,SS0345,我一整天都陪著你 做一些無聊無趣的蠢事,24-A,S2E07,,https://imgur.com/gnpvhwS,https://i.imgur.com/gnpvhwS.jpg
200623,SS0346,沒錯 那是我一直在等待的,24-A,S2E07,,https://imgur.com/STYE2B1,https://i.imgur.com/STYE2B1.jpg
200623,SS0347,不要就是要,29-A,S2E16,,https://imgur.com/VC4gaAU,https://i.imgur.com/VC4gaAU.jpg
200623,SS0348,我已經盡全力了,29-A,S2E16,,https://imgur.com/9G75RCY,https://i.imgur.com/9G75RCY.jpg
200625,SS0349,拿去 這是你的駕照,30-A,S2E18,,https://imgur.com/eCS1Tgd,https://i.imgur.com/eCS1Tgd.jpg
200625,SS0350,崇拜偶像是很不健康的,30-B,S2E19,,https://imgur.com/bXcCSAV,https://i.imgur.com/bXcCSAV.jpg
200625,SS0351,我會跟他們說 你們全部都死於車禍意外,35-B,S2E29,,https://imgur.com/QbU5rVg,https://i.imgur.com/QbU5rVg.jpg
200625,SS0352,美乃滋是不是一種樂器,35-B,S2E29,,https://imgur.com/hFqo29q,https://i.imgur.com/hFqo29q.jpg
200625,SS0353,當然不是了 派大星,35-B,S2E29,,https://imgur.com/B0YYeax,https://i.imgur.com/B0YYeax.jpg
200625,SS0354,美乃滋不是一種樂器,35-B,S2E29,,https://imgur.com/ykyvgOr,https://i.imgur.com/ykyvgOr.jpg
200625,SS0355,芥末醬也不算是一種樂器,35-B,S2E29,,https://imgur.com/l8Uy5Wx,https://i.imgur.com/l8Uy5Wx.jpg
200625,SS0356,現在他短路了,37-B,S2E33,,https://imgur.com/bDaawEa,https://i.imgur.com/bDaawEa.jpg
200625,SS0357,要跟別人比聰明的話呢 你永遠都是第一名,37-B,S2E33,,https://imgur.com/azz1GoN,https://i.imgur.com/azz1GoN.jpg
200625,SS0358,我不明白 這裡是不是瓦斯漏氣啊,41-A,S3E01,,https://imgur.com/UmblYAA,https://i.imgur.com/UmblYAA.jpg
201207,SS0359,沒有人 會想跟這麼醜的我做朋友,22-A,S2E03,,https://imgur.com/PY7wTP2,https://i.imgur.com/PY7wTP2.jpg
200625,SS0360,某方面來說的確滿好笑的,41-A,S3E01,,https://imgur.com/zzNtOc9,https://i.imgur.com/zzNtOc9.jpg
200629,SS0361,因為我已經砍斷我的雙手了,44-B,S3E08,,https://imgur.com/oCRNTqE,https://i.imgur.com/oCRNTqE.jpg
200629,SS0362,幸好還有黃瓜陪伴我,45-A,S3E09,,https://imgur.com/wSGPzTm,https://i.imgur.com/wSGPzTm.jpg
200629,SS0363,可是...可...可是,47-A,S3E13,,https://imgur.com/xGd8mvV,https://i.imgur.com/xGd8mvV.jpg
200629,SS0364,好了各位 我帥不帥啊,47-A,S3E13,,https://imgur.com/iZc4Ngw,https://i.imgur.com/iZc4Ngw.jpg
200629,SS0365,我從來沒有對他 感到這麼同情過,47-A,S3E13,,https://imgur.com/1DeVtZi,https://i.imgur.com/1DeVtZi.jpg
200629,SS0366,沒有人會平白無故對你好 對你微笑的,47-B,S3E14,,https://imgur.com/dNUc3jk,https://i.imgur.com/dNUc3jk.jpg
200629,SS0367,才怪呢 我才不在乎,47-B,S3E14,,https://imgur.com/WmSMqGB,https://i.imgur.com/WmSMqGB.jpg
200629,SS0368,我不知道原來你這麼冷血無情,47-B,S3E14,,https://imgur.com/pHtBeoH,https://i.imgur.com/pHtBeoH.jpg
200629,SS0369,你太白目了吧,47-B,S3E14,,https://imgur.com/cT8gkd6,https://i.imgur.com/cT8gkd6.jpg
200912,SS0370,可是這不公平,47-B,S3E14,,https://imgur.com/xGWxMRg,https://i.imgur.com/xGWxMRg.jpg
200912,SS0371,我覺得你話中有話,47-B,S3E14,,https://imgur.com/PFXRBy1,https://i.imgur.com/PFXRBy1.jpg
200912,SS0372,我沒有針對任何人說什麼話,47-B,S3E14,,https://imgur.com/xfY12vI,https://i.imgur.com/xfY12vI.jpg
200912,SS0373,你是在指控我什麼嗎,47-B,S3E14,,https://imgur.com/POtMpq0,https://i.imgur.com/POtMpq0.jpg
200912,SS0374,我對天發誓 沒有,47-B,S3E14,,https://imgur.com/0J2kMs9,https://i.imgur.com/0J2kMs9.jpg
200912,SS0375,因為過了太久 從前的旁白等太久 所以就換了新的旁白,47-B,S3E14,,https://imgur.com/zcmfBbW,https://i.imgur.com/zcmfBbW.jpg
200912,SS0376,我是一個敗類,47-B,S3E14,,https://imgur.com/wowX31a,https://i.imgur.com/wowX31a.jpg
200912,SS0377,那是你家的事,47-B,S3E14,,https://imgur.com/GeUmQeq,https://i.imgur.com/GeUmQeq.jpg
200912,SS0378,他一個人好無助,49-B,S3E18,,https://imgur.com/8MC2Afj,https://i.imgur.com/8MC2Afj.jpg
200912,SS0379,讓我來處理好了,49-B,S3E18,,https://imgur.com/gaRyVUc,https://i.imgur.com/gaRyVUc.jpg
200912,SS0380,好了 不要再鬧了,49-B,S3E18,,https://imgur.com/DfOSt59,https://i.imgur.com/DfOSt59.jpg
200912,SS0381,原來是他在鬧我們,49-B,S3E18,,https://imgur.com/lBEKna6,https://i.imgur.com/lBEKna6.jpg
200912,SS0382,你們給我記住,49-B,S3E18,,https://imgur.com/PwXmL4b,https://i.imgur.com/PwXmL4b.jpg
200912,SS0383,原來這叫工作,49-B,S3E18,,https://imgur.com/6FEjYeh,https://i.imgur.com/6FEjYeh.jpg
200912,SS0384,我辛辛苦苦的加班,49-B,S3E18,,https://imgur.com/Pbgny6D,https://i.imgur.com/Pbgny6D.jpg
200912,SS0385,你就是這樣感謝我的,49-B,S3E18,,https://imgur.com/SfyGoxa,https://i.imgur.com/SfyGoxa.jpg
200912,SS0386,就是這樣啊,50-A,S3E19,,https://imgur.com/UQyKMO1,https://i.imgur.com/UQyKMO1.jpg
200912,SS0387,他說我們英俊瀟灑,52-A,S3E22,,https://imgur.com/343hjVO,https://i.imgur.com/343hjVO.jpg
200912,SS0388,嗨,53-A,S3E24,,https://imgur.com/A6RrC7E,https://i.imgur.com/A6RrC7E.jpg
200912,SS0389,小朋友 請你站起來自我介紹一下好嗎,53-A,S3E24,,https://imgur.com/0LRQTpw,https://i.imgur.com/0LRQTpw.jpg
200912,SS0390,他們在笑什麼,53-A,S3E24,,https://imgur.com/HeIdZFo,https://i.imgur.com/HeIdZFo.jpg
200912,SS0391,就算我不恨你 我還是超恨你,53-A,S3E24,,https://imgur.com/FFdAjqm,https://i.imgur.com/FFdAjqm.jpg
200912,SS0392,可是你要學會放下心中的重擔,53-B,S3E25,,https://imgur.com/4tnWKL8,https://i.imgur.com/4tnWKL8.jpg
200918,SS0393,我怎麼會有這種低能兒的鄰居,02-A,S1E04,,https://imgur.com/AXfgW3M,https://i.imgur.com/AXfgW3M.jpg
200918,SS0394,不 沒有人理我,02-B,S1E05,,https://imgur.com/HlyKQvj,https://i.imgur.com/HlyKQvj.jpg
200918,SS0395,不 我才是沙灘頭號大敗類,02-B,S1E05,,https://imgur.com/aqs1ayb,https://i.imgur.com/aqs1ayb.jpg
200918,SS0396,天啊 你沒有我想像中的笨嘛,03-B,S1E07,,https://imgur.com/Z4XocsT,https://i.imgur.com/Z4XocsT.jpg
200918,SS0397,不用秀給我看啦,07-B,S1E15,,https://imgur.com/2sD1HTy,https://i.imgur.com/2sD1HTy.jpg
200918,SS0398,路馬過要麼什為雞小,09-B,S1E19,,https://imgur.com/myJHEtY,https://i.imgur.com/myJHEtY.jpg
200918,SS0399,好啦 我脫褲子,20-A,S1E40,,https://imgur.com/AZbWmwF,https://i.imgur.com/AZbWmwF.jpg
200918,SS0400,這裡誰是醫生啊,24-A,S2E07,,https://imgur.com/KH3jRNE,https://i.imgur.com/KH3jRNE.jpg
200919,SS0401,請問我會不會變成章魚燒,24-A,S2E07,,https://imgur.com/dtQ8khf,https://i.imgur.com/dtQ8khf.jpg
200919,SS0402,我知道今天要做什麼了,27-B,S2E14,,https://imgur.com/o0LTfKe,https://i.imgur.com/o0LTfKe.jpg
200919,SS0403,烤雞腿,29-A,S2E16,,https://imgur.com/G8JWuaN,https://i.imgur.com/G8JWuaN.jpg
200919,SS0404,那是我們徹底失敗的味道,31-A,S2E20,,https://imgur.com/9zfE6Nd,https://i.imgur.com/9zfE6Nd.jpg
201004,SS0405,等等 讓我猜,36-B,S2E31,,https://imgur.com/0ePx3Yz,https://i.imgur.com/0ePx3Yz.jpg
201004,SS0406,你要我立刻跑去商店,36-B,S2E31,,https://imgur.com/e3wJzMC,https://i.imgur.com/e3wJzMC.jpg
201004,SS0407,幫泡芙阿姨買她不需要的東西,36-B,S2E31,,https://imgur.com/hy6e3St,https://i.imgur.com/hy6e3St.jpg
